,Risk Off,Risk On,BTC
14/06/2022,244.275637,558.8466135,22316.26
15/06/2022,244.2755056,436.396903,22072.87
16/06/2022,244.2755105,661.757856,22520.79
17/06/2022,244.275434,0.00E+00,20310.18
18/06/2022,245.3365829,101.08946,20464.93
19/06/2022,235.6627944,90.76084514,19013.87
20/06/2022,245.5848841,101.2572913,20492.30
21/06/2022,246.2324724,101.7734023,20571.63
22/06/2022,247.2137958,102.522179,20688.47
23/06/2022,241.9750435,97.91855568,20003.17
24/06/2022,250.7962295,105.0795596,21097.10
25/06/2022,252.8950521,106.2092438,21299.08
26/06/2022,254.9938218,107.0168751,21468.34
27/06/2022,252.0278318,104.2752511,21066.62
28/06/2022,249.2303528,102.3129931,20751.05
29/06/2022,243.7369411,99.75804352,20263.22
30/06/2022,241.5260394,98.86824958,20080.95
01/07/2022,239.4666955,92.34535264,19332.91
02/07/2022,239.5015197,92.41923759,19341.86
03/07/2022,239.2000945,91.45914967,19231.83
04/07/2022,239.3565243,91.83510703,19276.51
05/07/2022,242.1355676,100.0500009,20226.30
06/07/2022,242.0615508,99.75578607,20193.34
07/07/2022,243.1388637,102.9335605,20560.84
08/07/2022,246.1956889,112.4211144,21651.42
09/07/2022,247.0831963,113.6566472,21813.79
10/07/2022,246.4803413,111.6518671,21585.13
11/07/2022,244.3483646,105.1013649,20831.27
12/07/2022,241.6500393,97.73807967,19971.33
13/07/2022,239.6426544,92.33478256,19339.15
14/07/2022,242.2446744,99.30846222,20155.53
15/07/2022,243.5546811,102.6851145,20552.90
16/07/2022,244.4970909,105.0449084,20831.72
17/07/2022,245.6981754,108.1452869,21196.51
18/07/2022,244.6170112,104.9580651,20827.89
19/07/2022,249.261652,117.6088159,22305.71
20/07/2022,252.4035445,126.8145925,23371.20
21/07/2022,252.2354237,125.9945564,23280.94
22/07/2022,252.0167124,124.8184906,23152.41
23/07/2022,250.8179808,120.9142341,22706.08
24/07/2022,250.2299226,118.9726272,22484.46
25/07/2022,250.8314192,120.3895368,22653.36
26/07/2022,247.1055029,110.657371,21510.13
27/07/2022,246.0645522,107.8490844,21181.66
28/07/2022,251.3669241,122.5834073,22898.42
29/07/2022,254.1335853,130.7084253,23838.56
30/07/2022,255.00759,131.4553205,23950.74
31/07/2022,254.1470213,128.584627,23623.43
01/08/2022,253.6619157,126.1514767,23356.17
02/08/2022,253.7348236,125.8781212,23331.44
03/08/2022,252.9050312,123.2635493,23031.43
04/08/2022,252.2734774,121.3392044,22809.75
05/08/2022,251.7597517,119.763106,22628.33
06/08/2022,254.0555383,124.9347462,23248.97
07/08/2022,253.3160131,122.7491757,22996.28
08/08/2022,254.0014817,124.0183299,23153.66
09/08/2022,256.2094376,129.5149577,23803.65
10/08/2022,254.310938,124.2129934,23186.29
11/08/2022,256.8480127,130.4293646,23923.06
12/08/2022,257.2401269,130.3809177,23934.44
13/08/2022,261.6934333,133.1059824,24396.31
14/08/2022,261.9811556,133.2827634,24426.22
15/08/2022,261.7907684,132.2576365,24314.20
16/08/2022,262.4122793,129.7359764,24083.95
17/08/2022,261.722426,127.899943,23868.82
18/08/2022,260.3125498,123.2338544,23336.35
19/08/2022,260.7441217,121.9230342,23221.17
20/08/2022,247.6137949,104.5080442,20906.77
21/08/2022,249.019108,106.2949562,21146.65
22/08/2022,251.4288007,109.3196304,21554.00
23/08/2022,250.2478171,107.3126464,21301.08
24/08/2022,251.6961527,109.0183536,21534.51
25/08/2022,251.1496877,108.1633961,21424.97
26/08/2022,252.2375856,109.3218109,21587.84
27/08/2022,243.9187991,99.51566951,20246.17
28/08/2022,242.6490845,98.04461776,20043.99
29/08/2022,240.2780903,95.36737315,19673.54
30/08/2022,244.1077541,99.68247487,20270.96
31/08/2022,241.1867242,96.4913965,19825.46
01/09/2022,242.4804796,97.92339889,20024.67
02/09/2022,243.011403,98.50161281,20105.46
03/09/2022,241.8976321,97.41543991,19948.86
04/09/2022,240.8474894,96.41727229,19803.83
05/09/2022,241.9304732,97.53055004,19961.91
06/09/2022,240.6320199,96.44603325,19797.80
07/09/2022,233.8245925,89.86181049,18846.15
08/09/2022,236.857503,93.01949165,19292.91
09/09/2022,236.8717745,93.2718152,19319.12
10/09/2022,252.1296814,107.1550816,21363.31
11/09/2022,254.8228118,109.5177741,21715.21
12/09/2022,255.2720562,109.5067873,21732.77
13/09/2022,259.7964276,113.8824003,22365.21
14/09/2022,243.3536944,98.94817443,20165.04
15/09/2022,243.9772208,99.49372876,20246.37
16/09/2022,239.5478399,95.896016,19696.87
17/09/2022,239.6612369,96.28983289,19741.58
18/09/2022,242.8107741,98.73380501,20120.70
19/09/2022,236.621713,94.43740762,19427.10
20/09/2022,237.5584651,95.34268857,19557.98
21/09/2022,231.4387109,91.10235818,18872.95
22/09/2022,228.2062174,88.81972059,18506.76
23/09/2022,235.596877,94.7332381,19414.54
24/09/2022,234.3411666,94.38392943,19326.86
25/09/2022,230.1624131,92.13505732,18924.77
26/09/2022,228.1704453,91.65448977,18793.16
27/09/2022,231.6551498,94.24535512,19201.13
28/09/2022,230.2367711,93.89648262,19106.74
29/09/2022,234.0132025,95.77930535,19454.94
30/09/2022,235.0302315,96.20912865,19540.87
01/10/2022,234.6442808,95.32660956,19435.19
02/10/2022,234.1877382,94.29908262,19311.86
03/10/2022,233.0622562,91.83959968,19015.29
04/10/2022,235.4032942,96.96787992,19633.43
05/10/2022,238.0457922,102.843186,20339.97
06/10/2022,237.3864207,101.2927424,20155.10
07/10/2022,236.6394744,99.58436239,19950.55
08/10/2022,235.0957468,96.16535258,19539.14
09/10/2022,234.6361554,95.14268097,19416.18
10/10/2022,234.7092979,95.23277061,19428.37
11/10/2022,233.6201977,92.98098434,19154.40
12/10/2022,233.15819,92.03654243,19039.28
13/10/2022,233.6363074,92.99907888,19156.91
14/10/2022,234.5803692,94.88643144,19387.83
15/10/2022,233.7248085,93.16748905,19177.69
16/10/2022,233.2811626,92.28744003,19069.87
17/10/2022,234.0799918,93.84976036,19261.75
18/10/2022,235.3153441,96.25150406,19557.02
19/10/2022,234.4869756,94.4675257,19341.41
20/10/2022,233.5186101,92.80348315,19132.15
21/10/2022,233.049426,92.02290645,19033.38
22/10/2022,233.7108172,93.14547089,19174.88
23/10/2022,233.8634415,93.40549332,19207.63
24/10/2022,235.57102,96.22947154,19565.41
25/10/2022,234.5041292,94.46102312,19341.46
26/10/2022,238.2269311,100.356567,20094.96
27/10/2022,241.5615755,105.904571,20797.03
28/10/2022,239.1242876,101.812974,20280.18
29/10/2022,240.7704346,104.3337659,20604.61
30/10/2022,241.8128372,105.8693647,20803.90
31/10/2022,240.9522669,104.37838,20616.70
01/11/2022,240.3734407,103.3761687,20490.86
02/11/2022,240.3875718,103.3025266,20483.97
03/11/2022,238.7072784,100.6850049,20148.28
04/11/2022,238.9995569,101.0559891,20198.11
05/11/2022,243.6888005,108.5807158,21157.24
06/11/2022,244.6152434,109.4444024,21283.47
07/11/2022,243.030615,106.7780103,20946.80
08/11/2022,241.1115749,103.8391841,20568.57
09/11/2022,229.9584459,88.24269334,18520.97
10/11/2022,219.3865561,65.36724755,15758.29
11/11/2022,226.8379614,79.87620926,17541.56
12/11/2022,224.2918805,74.76716405,16916.85
13/11/2022,223.1283851,73.8096674,16771.24
14/11/2022,221.3496042,70.09950237,16320.50
15/11/2022,222.4163941,72.70521488,16629.48
16/11/2022,223.2360445,74.59616025,16855.59
17/11/2022,222.3304694,73.03703701,16659.61
18/11/2022,222.2218571,73.23482804,16675.18
19/11/2022,222.0573943,73.16767974,16661.52
20/11/2022,222.0128949,73.52540966,16696.00
21/11/2022,220.170657,69.85682421,16246.84
22/11/2022,218.2496634,66.02681462,15778.02
23/11/2022,219.5644182,69.37676325,16172.89
24/11/2022,221.0144528,72.73337826,16574.06
25/11/2022,220.9231215,72.86393359,16583.52
26/11/2022,220.5026277,72.43407572,16522.39
27/11/2022,220.0703059,71.88487672,16448.64
28/11/2022,219.8467261,71.85261382,16436.07
29/11/2022,218.8453273,70.06191582,16212.58
30/11/2022,219.6022228,72.02128088,16443.04
01/12/2022,222.8028504,77.93717823,17176.90
02/12/2022,221.6492474,76.28639226,16961.29
03/12/2022,221.9373839,77.28915246,17075.11
04/12/2022,220.8586714,76.0016217,16899.51
05/12/2022,221.7378716,77.82971539,17121.71
06/12/2022,220.7987688,76.63508735,16961.35
07/12/2022,221.1054399,77.58444289,17070.52
08/12/2022,219.8780387,75.89831393,16848.25
09/12/2022,221.553704,78.9856576,17231.46
10/12/2022,220.855103,78.33315999,17136.15
11/12/2022,220.5716971,78.33164862,17124.21
12/12/2022,220.1858602,78.19561742,17094.36
13/12/2022,220.4397849,79.08779366,17195.52
14/12/2022,223.5001896,83.5401028,17774.92
15/12/2022,223.4666425,83.89656328,17809.72
16/12/2022,220.5251696,80.51533196,17344.05
17/12/2022,216.8217002,74.76505265,16606.11
18/12/2022,217.2133327,76.26166761,16774.39
19/12/2022,216.8836948,76.4136296,16776.12
20/12/2022,215.219493,73.62899933,16424.13
21/12/2022,216.774234,77.69613997,16901.82
22/12/2022,215.9445641,77.03844072,16800.53
23/12/2022,215.5613969,77.33006659,16814.22
24/12/2022,214.9869974,77.23329051,16780.52
25/12/2022,214.6603107,77.92918918,16837.61
26/12/2022,214.0642853,78.04737438,16824.84
27/12/2022,213.7074663,78.73595343,16879.94
28/12/2022,212.6609416,77.38182914,16698.91
29/12/2022,211.9309603,76.07941415,16536.29
30/12/2022,211.6545264,77.1210688,16630.59
31/12/2022,211.5384964,76.80518409,16593.69
01/01/2023,211.2872329,76.25332218,16524.22
02/01/2023,211.6137179,76.89879897,16606.75
03/01/2023,211.9385825,77.53961535,16688.72
04/01/2023,211.9280826,77.37086167,16670.08
05/01/2023,212.6400223,78.76278348,16848.37
06/01/2023,212.5676622,78.57090803,16824.80
07/01/2023,213.1152159,79.60385453,16957.86
08/01/2023,213.3440772,79.37974835,16942.63
09/01/2023,214.8147009,79.92528493,17059.24
10/01/2023,216.5882083,80.420736,17182.32
11/01/2023,218.6257089,82.0099892,17433.91
12/01/2023,221.4720055,84.67748529,17833.71
13/01/2023,227.2992438,92.15193352,18869.70
14/01/2023,231.3474056,99.93002973,19868.72
15/01/2023,234.4428077,109.3794114,21010.92
16/01/2023,234.1756157,108.2275331,20876.01
17/01/2023,235.0663562,110.721969,21180.41
18/01/2023,235.1416579,110.6750745,21178.30
19/01/2023,233.7154678,106.8548041,20709.67
20/01/2023,235.0503801,109.7226707,21071.83
21/01/2023,237.5485126,123.5238103,22660.72
22/01/2023,237.891223,124.7180832,22803.17
23/01/2023,237.882302,123.9169402,22716.28
24/01/2023,238.2401684,125.7563942,22929.02
25/01/2023,237.8131113,122.9686965,22611.13
26/01/2023,238.5139464,127.3237875,23109.08
27/01/2023,238.4455191,126.4192856,23008.69
28/01/2023,238.6385704,126.9213368,23070.50
29/01/2023,238.6269387,126.3545306,23008.81
30/01/2023,239.5143738,133.1248414,23775.00
31/01/2023,238.331321,124.5236308,22799.43
01/02/2023,238.7819884,127.4205655,23130.05
02/02/2023,239.3873258,132.728546,23727.20
03/02/2023,239.2323201,130.7335179,23505.60
04/02/2023,239.2532152,130.1724475,23445.81
05/02/2023,239.2175642,129.3495983,23355.52
06/02/2023,238.8534882,125.7947707,22957.23
07/02/2023,238.6888109,123.8915425,22745.17
08/02/2023,239.2800123,128.5007015,23266.27
09/02/2023,238.9750458,125.5687846,22937.58
10/02/2023,236.975439,115.9327804,21818.20
11/02/2023,236.6482099,114.2221261,21620.57
12/02/2023,237.3704693,116.221322,21864.86
13/02/2023,237.2871574,115.3932219,21772.14
14/02/2023,237.5784537,115.5334976,21798.72
15/02/2023,238.6371758,119.0712548,22222.42
16/02/2023,239.8443071,137.9076544,24304.61
17/02/2023,239.462132,132.8425195,23742.45
18/02/2023,240.0455878,140.6368451,24607.34
19/02/2023,240.1306957,140.8761637,24636.53
20/02/2023,240.0448857,138.4122565,24366.99
21/02/2023,240.2694103,142.3190892,24797.84
22/02/2023,240.1307016,138.6902675,24400.39
23/02/2023,240.0550143,136.5271018,24163.74
24/02/2023,239.9621739,134.2122934,23910.03
25/02/2023,239.418795,127.6130768,23175.82
26/02/2023,239.5044148,127.4338007,23159.82
27/02/2023,239.8725862,130.8388628,23542.10
28/02/2023,239.9129146,130.4733206,23504.19
01/03/2023,239.7140828,127.2293204,23145.95
02/03/2023,240.0808439,131.3979297,23610.66
03/03/2023,240.0603981,130.1035241,23470.03
04/03/2023,239.0152144,120.1159346,22350.10
05/03/2023,239.1148677,119.9333945,22334.29
06/03/2023,239.3271362,120.6480872,22419.82
07/03/2023,239.4347472,120.56168,22414.70
08/03/2023,239.2781017,118.3963924,22174.65
09/03/2023,238.7480843,114.2078723,21701.38
10/03/2023,235.4275955,102.9020741,20349.81
11/03/2023,235.3076513,101.9328487,20240.41
12/03/2023,236.5980446,104.6563901,20585.23
13/03/2023,239.2501853,117.400597,22065.98
14/03/2023,240.4931013,136.2818705,24154.43
15/03/2023,240.685,141.9013724,24769.02
16/03/2023,240.6950025,138.572523,24409.80
17/03/2023,240.771354,144.4084545,25043.24
18/03/2023,240.8161114,166.6771215,27450.63
19/03/2023,240.8157031,162.3738172,26985.74
20/03/2023,240.8201834,173.4755257,28185.20
21/03/2023,240.8203335,170.227526,27834.34
22/03/2023,240.8207473,173.3604498,28172.80
23/03/2023,240.8207197,165.6657897,27341.56
24/03/2023,240.8207864,175.3515415,28387.89
25/03/2023,240.8207854,166.8003614,27464.12
26/03/2023,240.8207882,167.0302081,27488.95
27/03/2023,240.8207884,172.2181047,28049.39
28/03/2023,240.8207884,163.9387941,27155.00
29/03/2023,240.8207884,165.1326265,27283.96
30/03/2023,240.8207884,175.3645192,28389.29
31/03/2023,240.8207884,171.9604543,28021.56
01/04/2023,242.1476792,177.0651572,28514.68
02/04/2023,242.1175721,176.839752,28494.56
03/04/2023,241.2709088,173.3626854,28162.00
04/04/2023,240.4595828,170.1248441,27850.98
05/04/2023,241.171357,172.8441756,28113.96
06/04/2023,241.3910426,173.6244019,28190.31
07/04/2023,241.0322466,172.1471775,28049.07
08/04/2023,240.7412607,170.977048,27936.80
09/04/2023,240.8331031,171.2458748,27964.05
10/04/2023,241.9368449,175.2903735,28357.81
11/04/2023,245.6492627,188.9598355,29687.57
12/04/2023,247.1993164,194.720222,30247.10
13/04/2023,246.3316017,191.2394513,29913.00
14/04/2023,247.6137861,195.9427816,30370.82
15/04/2023,247.9041528,196.8172998,30458.97
16/04/2023,247.6491614,195.564514,30342.06
17/04/2023,248.2177338,194.8010528,30312.93
18/04/2023,245.7287996,186.2267832,29469.51
19/04/2023,248.4927046,195.2667467,30366.87
20/04/2023,243.6134722,179.48033,28796.74
21/04/2023,241.9420937,173.9791672,28251.28
22/04/2023,238.9496367,164.3428391,27292.02
23/04/2023,240.6255716,169.7187394,27827.55
24/04/2023,239.9283981,167.4813352,27604.69
25/04/2023,239.6610857,166.6353007,27520.20
26/04/2023,242.1790545,174.4410274,28302.69
27/04/2023,242.4599852,175.2411809,28384.23
28/04/2023,245.8951441,186.0594876,29465.55
29/04/2023,245.5764646,184.8788255,29350.81
30/04/2023,245.220834,183.545878,29221.51
01/05/2023,245.7280158,184.9089933,29362.09
02/05/2023,241.6171169,172.5381044,28114.95
03/05/2023,243.6058167,178.1828515,28690.58
04/05/2023,244.8259535,181.6619825,29045.04
05/05/2023,244.2197153,179.7729648,28855.86
06/05/2023,246.5906399,186.6357801,29552.97
07/05/2023,244.4075556,180.1740167,28899.46
08/05/2023,243.9874778,178.7836587,28761.74
09/05/2023,240.358416,168.6789699,27727.29
10/05/2023,240.0453758,167.8610274,27642.43
11/05/2023,240.0543154,167.8985426,27646.00
12/05/2023,237.4790289,161.6403894,26986.27
13/05/2023,236.2492644,159.9051992,26773.34
14/05/2023,236.4637877,160.5872556,26841.40
15/05/2023,236.7373235,161.3352941,26918.26
16/05/2023,238.0458642,164.2468595,27231.62
17/05/2023,236.5667942,162.7758742,27025.72
18/05/2023,238.3935428,166.0779418,27401.04
19/05/2023,235.414485,161.3590156,26843.24
20/05/2023,235.5796559,161.8089372,26889.50
21/05/2023,236.6132221,163.6649219,27100.86
22/05/2023,234.7965678,160.988511,26777.10
23/05/2023,235.0068005,161.8403645,26858.74
24/05/2023,236.9037508,165.0038545,27226.86
25/05/2023,232.1363845,157.5409563,26341.43
26/05/2023,232.7441865,158.8669967,26484.84
27/05/2023,233.8278049,160.984168,26720.38
28/05/2023,234.5063059,162.1462185,26854.54
29/05/2023,241.9007522,172.1216403,28097.52
30/05/2023,239.8485318,169.5068016,27765.07
31/05/2023,239.4806739,169.1241248,27712.49
01/06/2023,236.4045379,165.2477236,27217.68
02/06/2023,233.9771037,162.1660835,26825.37
03/06/2023,236.5187921,165.6269328,27255.23
04/06/2023,235.3484173,164.3047556,27079.41
05/06/2023,235.7586913,164.9794962,27158.25
06/06/2023,228.0895252,153.6118219,25785.85
07/06/2023,236.3705275,165.2239863,27213.77
08/06/2023,231.2471569,158.1531523,26339.58
09/06/2023,232.108702,159.7730975,26521.69
10/06/2023,231.4169486,159.6408972,26470.68
11/06/2023,227.8626253,154.7233035,25863.21
12/06/2023,227.895424,155.2351651,25906.83
13/06/2023,227.6594911,155.4026892,25906.75
14/06/2023,227.3121198,155.3329439,25880.86
15/06/2023,223.4048153,148.5096488,25097.59
16/06/2023,225.3416043,152.7914764,25559.14
17/06/2023,229.4516331,159.3399557,26331.82
18/06/2023,230.2999386,160.9722591,26514.17
19/06/2023,228.8220665,160.0612322,26353.96
20/06/2023,231.5002585,163.3539737,26778.06
21/06/2023,243.2757255,173.6914481,28305.42
22/06/2023,256.9996083,185.9114126,30099.52
23/06/2023,256.2260992,184.6595213,29952.51
24/06/2023,261.2461598,189.4925039,30638.35
25/06/2023,261.0778265,188.5162533,30549.02
26/06/2023,260.8717825,187.6621866,30467.44
27/06/2023,259.6416164,185.9441274,30255.89
28/06/2023,263.144722,188.4894168,30667.08
29/06/2023,258.7175085,184.7403791,30104.04
30/06/2023,261.7922694,186.9233623,30460.79
01/07/2023,261.9320576,187.1145435,30484.50
02/07/2023,262.3007757,188.0439993,30581.69
03/07/2023,262.3597027,188.1556712,30594.22
04/07/2023,264.328698,193.391007,31135.36
05/07/2023,263.1429702,190.1212708,30799.95
06/07/2023,262.046549,187.1962582,30497.82
07/07/2023,260.1049532,182.2242236,29979.73
08/07/2023,261.4390305,185.5689798,30329.88
09/07/2023,261.1861673,184.936301,30263.62
10/07/2023,260.7973081,183.9817951,30163.22
11/07/2023,261.7132987,186.1680819,30394.66
12/07/2023,262.6013165,188.2535428,30616.25
13/07/2023,261.6861444,186.076443,30385.61
14/07/2023,265.7875915,196.0235219,31434.74
15/07/2023,261.3700991,185.3824288,30310.67
16/07/2023,261.2969775,185.1918684,30290.89
17/07/2023,261.1386764,184.8002753,30249.77
18/07/2023,260.7184564,183.7990888,30143.75
19/07/2023,259.4826644,180.9014953,29835.75
20/07/2023,259.7848597,181.6341796,29913.03
21/07/2023,259.3375573,180.6351934,29805.61
22/07/2023,259.7943535,181.7091848,29919.69
23/07/2023,258.9871262,179.9085371,29726.01
24/07/2023,260.3738007,183.0980466,30066.57
25/07/2023,256.6849205,174.8312123,29178.36
26/07/2023,256.8311178,175.2532609,29221.25
27/07/2023,257.3906449,176.576058,29361.59
28/07/2023,256.5410184,175.2202227,29201.69
29/07/2023,256.9989414,176.3000323,29316.31
30/07/2023,257.1641537,176.722839,29360.38
31/07/2023,256.6742939,175.8755288,29262.84
01/08/2023,256.4279654,175.5234771,29219.82
02/08/2023,257.6576509,178.0789639,29499.59
03/08/2023,256.0071935,174.8829813,29143.15
04/08/2023,256.1935608,175.3536394,29192.34
05/08/2023,255.2337358,174.3809991,29057.25
06/08/2023,254.7798638,174.6540094,29053.10
07/08/2023,254.5297283,174.7705844,29048.04
08/08/2023,255.0877088,175.7996842,29164.36
09/08/2023,258.4048393,180.9808406,29779.51
10/08/2023,257.2411093,179.3993263,29582.94
11/08/2023,256.3673264,178.1481272,29430.16
12/08/2023,256.1580274,177.9247781,29399.78
13/08/2023,256.2017131,178.0893229,29415.73
14/08/2023,255.2811798,177.155826,29286.12
15/08/2023,255.8996757,178.2219688,29408.97
16/08/2023,254.3398606,176.3733413,29167.60
17/08/2023,251.9754791,172.9891331,28754.29
18/08/2023,243.6901019,153.2093787,26660.56
19/08/2023,241.6221405,147.0376827,26037.37
20/08/2023,240.8904752,148.2548506,26093.98
21/08/2023,239.8929946,149.9793311,26176.47
22/08/2023,239.6670563,149.5568757,26128.91
23/08/2023,239.0118186,148.1752874,25978.21
24/08/2023,240.3510133,153.0360815,26452.19
25/08/2023,239.3502299,149.7571648,26126.79
26/08/2023,239.0291891,148.9320121,26040.88
27/08/2023,238.783629,148.6813871,26006.17
28/08/2023,238.8280884,149.6337296,26086.36
29/08/2023,238.7246203,149.9151889,26103.28
